gid,role,role_score,cluster_id,priority_score,evidence,rank,rule_fired,alt_role,sink_status,truncated,p_forward,is_seed,depth,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,out_in_ratio,fast_share,unseen_inflow_kzt,seed_in,seed_out,pagerank,betweenness,flags,prio_role,prio_flow,prio_centrality,prio_seed,prio_flags
100000004889043100,terminal,0.812,1,0.4061,"Получил 272 тыс ₸ от 2 плательщиков (4 перевода), дальше ушло 0%",947,"R5: out/in=0.00≤0.1, in=272 тыс ₸",-,confirmed_sink,False,0.0,False,3,2,0,272000.0,0.0,4,0,0.0,-1.0,0.0,0,0,0.0002985,0.0,-,0.1421,0.1906,0.0734,0.0,0.0
100000002475601100,terminal,0.802,18,0.4057,"Получил 232 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",948,"R5: out/in=0.00≤0.1, in=232 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,232301.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030211,0.0,-,0.1404,0.1838,0.0815,0.0,0.0
100000001241318100,terminal,0.756,1,0.4048,"Получил 53 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",949,"R5: out/in=0.00≤0.1, in=53 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,53000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053084,0.0,-,0.1323,0.1122,0.1603,0.0,0.0
100000004800648100,terminal,0.738,28,0.4047,"4-е колено, исходящие не выгружены; получил 131 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",950,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,131000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00033683,0.0,truncated,0.1291,0.1567,0.1189,0.0,0.0
100000008714412100,terminal,0.786,12,0.4045,"Получил 169 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",951,"R5: out/in=0.00≤0.1, in=169 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,169000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031167,0.0,-,0.1376,0.1699,0.0971,0.0,0.0
100000008595687100,peripheral,0.49,6,0.4044,"Смешанный профиль: получил 64 тыс ₸ от 1 плательщика (1 перевод), отправил 10 тыс ₸ 1 получателю (1 перевод); дальше ушло 16%",952,R6: out/in=0.16 между 0.1 и 0.5,-,not_sink,False,1.0,False,3,1,1,64395.0,10400.0,1,1,0.1615,0.1615,0.0,0,1,0.00030486,0.00030108,in_cycle,0.0172,0.1276,0.1931,0.0333,0.0333
100000007811950100,terminal,0.738,47,0.4043,"4-е колено, исходящие не выгружены; получил 50 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",953,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,50000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00054623,0.0,truncated,0.1291,0.1071,0.1681,0.0,0.0
100000003448713100,terminal,0.738,8,0.404,"4-е колено, исходящие не выгружены; получил 267 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",954,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,266750.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030345,0.0,truncated,0.1291,0.1899,0.0849,0.0,0.0
100000008699083100,terminal,0.738,9,0.4037,"4-е колено, исходящие не выгружены; получил 238 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",955,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,238500.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.0003064,0.0,truncated,0.1291,0.1853,0.0892,0.0,0.0
100000003345947100,transit,0.568,8,0.4037,"4-е колено, исходящие не выгружены; получил 80 тыс ₸ от 1 плательщика (6 переводов). У узлов колен 1–3 с таким профилем пересылают дальше 57%",956,T4: p_forward=0.57≥0.5 (оценка),terminal,truncated_depth,True,0.568,False,4,1,0,79500.0,0.0,6,0,0.0,-1.0,0.0,0,0,0.00049477,0.0,truncated,0.1193,0.1299,0.1545,0.0,0.0
100000008624978100,terminal,0.77,18,0.4036,"Получил 109 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",957,"R5: out/in=0.00≤0.1, in=109 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,109000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00033803,0.0,-,0.1347,0.1493,0.1196,0.0,0.0
100000004184158100,terminal,0.795,1,0.4035,"Получил 204 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",958,"R5: out/in=0.00≤0.1, in=204 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,203805.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030364,0.0,-,0.1391,0.1792,0.0852,0.0,0.0
100000003922499100,terminal,0.755,28,0.4033,"Получил 50 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",959,"R5: out/in=0.00≤0.1, in=50 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,50000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053524,0.0,-,0.1321,0.1071,0.1641,0.0,0.0
100000008468762100,terminal,0.786,13,0.4031,"Получил 170 тыс ₸ от 2 плательщиков (2 перевода), дальше ушло 0%",960,"R5: out/in=0.00≤0.1, in=170 тыс ₸",-,confirmed_sink,False,0.0,False,3,2,0,170000.0,0.0,2,0,0.0,-1.0,0.0,0,0,0.00031041,0.0,-,0.1376,0.1704,0.0951,0.0,0.0
100000008673001100,terminal,0.763,33,0.4031,"Получил 80 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%; seed среди плательщиков: 1",961,"R5: out/in=0.00≤0.1, in=80 тыс ₸",-,confirmed_sink,False,0.0,True,0,1,0,80000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00046898,0.0,-,0.1202,0.1172,0.1358,0.03,0.0
100000004019056100,terminal,0.738,21,0.4031,"4-е колено, исходящие не выгружены; получил 50 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",962,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,50000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00054092,0.0,truncated,0.1291,0.1071,0.1668,0.0,0.0
100000004697956100,transit,0.8,7,0.4031,"Получил 10 тыс ₸ от 1 плательщика (1 перевод), отправил 10 тыс ₸ 1 получателю (1 перевод); дальше ушло 100%",963,R4: out/in=1.00∈[0.8;1.2],-,not_sink,False,1.0,False,3,1,1,10000.0,10000.0,1,1,1.0,0.0,0.0,0,0,0.00046812,0.0,in_cycle,0.168,0.0512,0.1506,0.0,0.0333
100000005873152100,transit,0.8,14,0.4029,"Получил 10 тыс ₸ от 1 плательщика (1 перевод), отправил 10 тыс ₸ 1 получателю (1 перевод); дальше ушло 100%",964,R4: out/in=1.00∈[0.8;1.2],-,not_sink,False,1.0,False,3,1,1,10000.0,10000.0,1,1,1.0,0.0,0.0,0,0,0.00046746,4e-07,in_cycle,0.168,0.0512,0.1504,0.0,0.0333
100000003069463100,transit,0.766,23,0.4028,"Получил 12 тыс ₸ от 1 плательщика (1 перевод), отправил 18 тыс ₸ 1 получателю (1 перевод); отправил в 1,6× больше полученного → есть невидимые входящие",965,R4: out/in=1.56>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,1,1,11500.0,17920.0,1,1,1.5583,0.0,6420.0,0,0,0.00028845,1.962e-05,-,0.1609,0.0748,0.1671,0.0,0.0
100000001714413100,terminal,0.807,3,0.4026,"Получил 250 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",966,"R5: out/in=0.00≤0.1, in=250 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,250172.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00029368,0.0,-,0.1412,0.1879,0.0734,0.0,0.0
100000002943472100,terminal,0.786,2,0.4026,"Получил 170 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",967,"R5: out/in=0.00≤0.1, in=170 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,170000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030996,0.0,-,0.1376,0.1704,0.0947,0.0,0.0
100000001524952100,terminal,0.769,1,0.4024,"Получил 104 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%; seed среди плательщиков: 1",968,"R5: out/in=0.00≤0.1, in=104 тыс ₸",-,confirmed_sink,False,0.0,False,1,1,0,103807.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00030505,0.0,-,0.1346,0.1475,0.087,0.0333,0.0
100000000572276100,transit,0.697,11,0.4024,"Получил 13 тыс ₸ от 1 плательщика (1 перевод), отправил 35 тыс ₸ 1 получателю (1 перевод); отправил в 2,6× больше полученного → есть невидимые входящие",969,R4: out/in=2.64>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,1,1,13075.0,34547.0,1,1,2.6422,0.0,21472.0,0,0,0.00028761,1.39e-06,-,0.1464,0.1032,0.1528,0.0,0.0
100000001056414100,terminal,0.807,9,0.4022,"Получил 250 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",970,"R5: out/in=0.00≤0.1, in=250 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,250000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00029748,0.0,-,0.1412,0.1876,0.0734,0.0,0.0
100000006381453100,terminal,0.738,2,0.4022,"4-е колено, исходящие не выгружены; получил 45 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",971,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,45000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00057617,0.0,truncated,0.1291,0.0988,0.1743,0.0,0.0
100000004066370100,terminal,0.598,61,0.402,"4-е колено, исходящие не выгружены; получил 65 тыс ₸ от 1 плательщика (2 перевода). У узлов колен 1–3 с таким профилем пересылают дальше 40%",972,T4: p_forward=0.40<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.402,False,4,1,0,65000.0,0.0,2,0,0.0,-1.0,0.0,0,0,0.00058935,0.0,truncated,0.1046,0.1219,0.1754,0.0,0.0
100000005857058100,terminal,0.763,1,0.4019,"Получил 80 тыс ₸ от 3 плательщиков (3 перевода), дальше ушло 0%",973,"R5: out/in=0.00≤0.1, in=80 тыс ₸",-,confirmed_sink,False,0.0,False,3,3,0,80222.0,0.0,3,0,0.0,-1.0,0.0,0,0,0.00038993,0.0,-,0.1335,0.1304,0.1379,0.0,0.0
100000003934614100,transit,0.706,35,0.4018,"Получил 17 тыс ₸ от 2 плательщиков (2 перевода), отправил 12 тыс ₸ 1 получателю (2 перевода); дальше ушло 68%; 59% полученного ушло за ≤2 дн",974,R4: out/in=0.68≥0.5,-,not_sink,False,1.0,False,3,2,1,17000.0,11500.0,2,2,0.6765,0.5882,0.0,0,0,0.00031349,7e-08,in_cycle,0.1483,0.0734,0.1468,0.0,0.0333
100000005888829100,terminal,0.738,2,0.4017,"4-е колено, исходящие не выгружены; получил 197 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",975,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,197000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031149,0.0,truncated,0.1291,0.1758,0.0967,0.0,0.0
100000002901457100,peripheral,0.151,1,0.4015,"Смешанный профиль: получил 340 тыс ₸ от 1 плательщика (1 перевод), отправил 119 тыс ₸ 3 получателям (3 перевода); дальше ушло 35%",976,R6: out/in=0.35 между 0.1 и 0.5,-,not_sink,False,1.0,False,3,1,3,340000.0,119000.0,1,3,0.35,0.0,0.0,0,0,0.00037427,7.569e-05,-,0.0053,0.2122,0.184,0.0,0.0
100000002529877100,terminal,0.738,9,0.4011,"4-е колено, исходящие не выгружены; получил 232 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",977,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,232000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030583,0.0,truncated,0.1291,0.1837,0.0883,0.0,0.0
100000003149149100,terminal,0.805,3,0.401,"Получил 245 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",978,"R5: out/in=0.00≤0.1, in=245 тыс ₸",-,confirmed_sink,False,0.0,False,3,1,0,245000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00029351,0.0,-,0.1409,0.1867,0.0734,0.0,0.0
100000005636951100,terminal,0.738,24,0.401,"4-е колено, исходящие не выгружены; получил 40 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",979,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,40000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00063559,0.0,truncated,0.1291,0.0926,0.1792,0.0,0.0
100000000998559100,terminal,0.768,5,0.4005,"Получил 100 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%; seed среди плательщиков: 1",980,"R5: out/in=0.00≤0.1, in=100 тыс ₸",-,confirmed_sink,False,0.0,False,1,1,0,100000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00030559,0.0,-,0.1344,0.145,0.0878,0.0333,0.0
100000000861294100,terminal,0.781,7,0.4002,"Получил 150 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",981,"R5: out/in=0.00≤0.1, in=150 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,150000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.000314,0.0,-,0.1367,0.1626,0.1009,0.0,0.0
100000001386612100,terminal,0.758,33,0.4001,"Получил 62 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",982,"R5: out/in=0.00≤0.1, in=62 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,62264.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00043377,0.0,-,0.1326,0.1206,0.1469,0.0,0.0
100000003980083100,terminal,0.75,71,0.3999,"Получил 30 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%; seed среди плательщиков: 1",983,"R5: out/in=0.00≤0.1, in=30 тыс ₸",-,confirmed_sink,False,0.0,False,1,1,0,30000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00052859,0.0,-,0.1312,0.0771,0.1583,0.0333,0.0
100000004463277100,terminal,0.751,43,0.3993,"Получил 35 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",984,"R5: out/in=0.00≤0.1, in=35 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,35000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00069192,0.0,-,0.1314,0.0859,0.1819,0.0,0.0
100000002539625100,terminal,0.767,2,0.3982,"Получил 95 тыс ₸ от 1 плательщика (1 перевод), дальше ушло 0%",985,"R5: out/in=0.00≤0.1, in=95 тыс ₸",-,confirmed_sink,False,0.0,False,2,1,0,94700.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00034502,0.0,-,0.1342,0.1409,0.123,0.0,0.0
100000004904960100,terminal,0.751,1,0.3982,"Получил 32 тыс ₸ от 2 плательщиков (2 перевода), дальше ушло 0%",986,"R5: out/in=0.00≤0.1, in=32 тыс ₸",-,confirmed_sink,False,0.0,False,2,2,0,32000.0,0.0,2,0,0.0,-1.0,0.0,0,0,0.00077792,0.0,-,0.1314,0.082,0.1848,0.0,0.0
100000004891562100,terminal,0.738,59,0.3981,"4-е колено, исходящие не выгружены; получил 103 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",987,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,103400.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.0003409,0.0,truncated,0.1291,0.1474,0.1216,0.0,0.0
100000004777215100,terminal,0.738,52,0.3981,"4-е колено, исходящие не выгружены; получил 60 тыс ₸ от 1 плательщика (1 перевод). У узлов колен 1–3 с таким профилем пересылают дальше 26%",988,T4: p_forward=0.26<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.262,False,4,1,0,60000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00046515,0.0,truncated,0.1291,0.1187,0.1503,0.0,0.0
